NAME,PCODE,Date,선발,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,투구,barrel,타율,LG,KIA,KT,키움,두산,한화,NC,롯데,삼성,SSG,홈경기수,원정경기수,장타,출루,OPS
신본기,62556,2019-06-27,13,38,7,10,2,0,0,12,0,1,0,4,1,1,9,1,0,0,157,2.0,0.2631578947368421,0.0,1.0,2.0,3.0,6.0,0.0,2.0,0.0,0.0,3.0,6.0,10.0,0.2857142857142857,0.3181818181818182,0.6038961038961039
신본기,62556,2019-08-14,9,31,0,7,1,0,0,8,3,0,0,0,0,0,5,4,0,0,102,1.0,0.2258064516129032,3.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,5.0,0.27450980392156865,0.2962962962962963,0.5708061002178649
신본기,62556,2021-04-18,19,61,10,17,3,0,0,20,6,1,1,8,1,0,14,2,2,0,284,9.0,0.2786885245901639,0.0,3.0,0.0,3.0,0.0,0.0,6.0,3.0,1.0,3.0,11.0,8.0,0.08,0.1724137931034483,0.2524137931034483
심우준,64006,2018-03-24,8,39,7,12,1,0,1,16,5,5,2,1,1,0,8,0,1,0,166,0.0,0.3076923076923077,3.0,2.0,2.0,3.0,2.0,2.0,3.0,0.0,0.0,2.0,4.0,13.0,0.3220338983050847,0.296875,0.6189088983050848
심우준,64006,2018-04-17,16,59,5,14,5,0,0,19,4,2,2,5,0,1,16,0,0,0,254,4.0,0.23728813559322035,0.0,3.0,0.0,2.0,2.0,0.0,0.0,2.0,6.0,3.0,13.0,5.0,0.3877551020408163,0.2830188679245283,0.6707739699653446
심우준,64006,2018-05-11,14,49,9,11,2,0,2,19,4,0,3,3,1,0,7,2,2,0,213,5.0,0.22448979591836732,2.0,3.0,3.0,0.0,0.0,2.0,3.0,2.0,3.0,3.0,5.0,13.0,0.3333333333333333,0.2325581395348837,0.5658914728682171
심우준,64006,2018-06-04,12,42,4,9,1,2,0,14,2,0,2,1,0,0,4,0,1,0,163,2.0,0.21428571428571427,1.0,3.0,0.0,2.0,3.0,0.0,3.0,3.0,0.0,3.0,11.0,7.0,0.4642857142857143,0.3548387096774194,0.8191244239631337
심우준,64006,2018-07-22,16,53,8,13,2,0,0,15,3,1,1,2,0,0,8,0,2,0,187,1.0,0.2452830188679245,3.0,1.0,1.0,4.0,2.0,5.0,2.0,0.0,0.0,0.0,8.0,9.0,0.13333333333333333,0.13333333333333333,0.26666666666666666
심우준,64006,2018-09-08,15,57,7,21,8,0,1,32,6,2,0,4,0,0,6,2,3,0,264,5.0,0.3684210526315789,2.0,2.0,0.0,2.0,2.0,0.0,0.0,3.0,4.0,4.0,8.0,11.0,0.24,0.27586206896551724,0.5158620689655172
심우준,64006,2019-03-23,14,46,8,11,2,0,0,13,1,1,0,3,1,0,8,0,1,0,193,2.0,0.2391304347826087,3.0,3.0,0.0,3.0,2.0,0.0,3.0,0.0,3.0,2.0,6.0,13.0,0.18421052631578946,0.2790697674418605,0.4632802937576499
심우준,64006,2019-04-16,12,38,7,7,0,0,0,7,1,1,0,4,1,0,10,2,1,0,191,1.0,0.18421052631578946,2.0,0.0,0.0,0.0,0.0,5.0,2.0,6.0,0.0,3.0,11.0,7.0,0.525,0.3488372093023256,0.8738372093023257
심우준,64006,2019-05-10,11,40,6,12,3,0,2,21,5,0,0,1,2,0,9,0,2,0,174,4.0,0.3,0.0,6.0,6.0,3.0,5.0,0.0,0.0,0.0,2.0,3.0,10.0,9.0,0.2698412698412698,0.2575757575757576,0.5274170274170273
심우준,64006,2019-06-03,19,63,9,14,3,0,0,17,4,4,0,2,1,0,11,1,1,0,250,3.0,0.2222222222222222,3.0,0.0,0.0,3.0,0.0,0.0,3.0,4.0,3.0,3.0,9.0,10.0,0.29508196721311475,0.296875,0.5919569672131147
심우준,64006,2019-06-27,18,61,8,17,1,0,0,18,5,1,2,2,0,0,8,1,3,1,211,3.0,0.2786885245901639,0.0,3.0,0.0,2.0,3.0,3.0,3.0,1.0,3.0,0.0,8.0,10.0,0.3695652173913043,0.3333333333333333,0.7028985507246377
심우준,64006,2019-07-21,13,46,3,14,1,1,0,17,1,5,1,2,0,0,9,2,1,0,204,2.0,0.3043478260869565,2.0,0.0,0.0,2.0,2.0,5.0,0.0,1.0,0.0,2.0,7.0,7.0,0.4642857142857143,0.4516129032258064,0.9158986175115208
심우준,64006,2019-08-14,17,56,6,22,1,0,1,26,10,6,0,5,1,0,8,0,1,0,271,1.0,0.3928571428571429,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,9.0,8.0,0.3414634146341464,0.3555555555555556,0.6970189701897019
심우준,64006,2020-05-05,20,90,11,27,1,1,0,30,9,6,3,6,0,0,17,0,1,1,410,7.0,0.3,3.0,3.0,0.0,0.0,2.0,3.0,3.0,3.0,3.0,0.0,12.0,8.0,0.26229508196721313,0.2714285714285714,0.5337236533957845
심우준,64006,2020-05-29,18,61,6,10,3,0,1,16,6,2,1,8,1,0,15,1,3,0,291,5.0,0.16393442622950818,0.0,3.0,0.0,3.0,3.0,0.0,0.0,6.0,3.0,3.0,9.0,12.0,0.2537313432835821,0.24285714285714285,0.4965884861407249
심우준,64006,2020-06-22,18,67,7,14,1,1,0,17,10,4,2,3,0,0,17,2,3,0,301,1.0,0.20895522388059698,3.0,3.0,3.0,3.0,0.0,5.0,3.0,0.0,2.0,0.0,10.0,9.0,0.4358974358974359,0.25,0.6858974358974359
심우준,64006,2020-07-16,12,39,6,9,2,0,2,17,3,3,3,1,0,0,5,0,1,0,143,4.0,0.2307692307692308,1.0,1.0,1.0,3.0,0.0,1.0,6.0,0.0,0.0,2.0,7.0,7.0,0.2241379310344828,0.2898550724637681,0.5139930034982509
심우준,64006,2020-08-09,18,58,6,11,0,1,0,13,6,2,0,8,1,0,13,2,1,2,301,3.0,0.1896551724137931,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,8.0,12.0,0.2794117647058824,0.2702702702702703,0.5496820349761526
심우준,64006,2020-09-02,20,68,9,15,4,0,0,19,4,5,2,5,0,0,19,0,4,1,331,3.0,0.22058823529411764,0.0,2.0,0.0,2.0,4.0,2.0,2.0,2.0,2.0,5.0,11.0,10.0,0.31746031746031744,0.31343283582089554,0.6308931532812131
심우준,64006,2020-09-26,19,63,8,17,3,0,0,20,8,8,0,4,0,0,6,1,2,0,290,4.0,0.2698412698412698,6.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,12.0,9.0,0.3055555555555556,0.3076923076923077,0.6132478632478633
심우준,64006,2021-04-18,17,50,13,15,3,0,2,24,13,1,1,6,2,0,10,0,1,2,251,4.0,0.3,0.0,3.0,0.0,3.0,0.0,0.0,6.0,3.0,1.0,3.0,11.0,8.0,0.3389830508474576,0.2903225806451613,0.6293056314926189
심우준,64006,2021-05-12,16,59,7,15,5,0,0,20,6,3,0,2,1,0,10,0,1,0,249,1.0,0.2542372881355932,2.0,3.0,3.0,0.0,2.0,3.0,0.0,3.0,2.0,2.0,7.0,10.0,0.5625,0.3962264150943397,0.9587264150943396
심우준,64006,2021-06-05,16,48,11,16,3,1,2,27,4,3,1,5,0,0,5,0,0,0,212,3.0,0.3333333333333333,0.0,3.0,0.0,0.0,4.0,5.0,2.0,2.0,0.0,2.0,11.0,7.0,0.08695652173913042,0.125,0.21195652173913046
아수아헤,69530,2019-03-23,15,53,9,11,3,1,0,16,3,1,1,9,1,0,10,0,1,0,253,4.0,0.2075471698113208,3.0,0.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,10.0,9.0,0.4626865671641791,0.4078947368421053,0.8705813040062844
아수아헤,69530,2019-04-16,17,67,15,22,2,2,1,31,11,1,1,9,0,0,5,0,2,0,281,7.0,0.3283582089552239,0.0,3.0,3.0,0.0,3.0,1.0,3.0,0.0,0.0,3.0,12.0,6.0,0.2432432432432433,0.32608695652173914,0.5693301997649824
아수아헤,69530,2019-05-10,10,37,9,7,0,1,0,9,6,2,0,8,0,1,8,0,0,1,188,3.0,0.1891891891891892,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,6.0,4.0,0.6666666666666666,0.16666666666666666,0.8333333333333333
안익훈,65115,2018-03-24,19,85,6,17,4,0,0,21,5,0,1,3,1,0,6,3,2,0,343,5.0,0.2,0.0,3.0,3.0,3.0,2.0,0.0,2.0,3.0,0.0,3.0,9.0,10.0,0.16666666666666666,0.21428571428571427,0.3809523809523809
안재석,51203,2021-06-05,11,44,7,12,4,0,1,19,4,1,0,0,0,0,14,0,0,2,187,5.0,0.2727272727272727,2.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,2.0,1.0,7.0,9.0,0.3809523809523809,0.25,0.6309523809523809
안중열,64022,2018-07-10,14,44,8,11,4,0,2,21,5,0,0,2,1,0,12,1,1,0,169,5.0,0.25,0.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,3.0,3.0,6.0,12.0,0.4482758620689655,0.3333333333333333,0.7816091954022988
안중열,64022,2019-07-21,12,36,4,7,2,0,1,12,2,0,0,2,1,0,7,0,0,0,146,5.0,0.19444444444444445,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,5.0,3.0,7.0,7.0,0.17647058823529413,0.17647058823529413,0.35294117647058826
안치홍,79608,2018-03-24,16,60,12,23,3,0,6,44,18,1,0,3,1,1,7,3,0,1,216,5.0,0.38333333333333336,3.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,3.0,2.0,8.0,8.0,0.5909090909090909,0.4313725490196079,1.0222816399286991
안치홍,79608,2018-04-17,11,44,6,16,4,0,2,26,15,0,1,5,1,0,8,0,0,1,188,6.0,0.3636363636363637,2.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,8.0,3.0,0.6486486486486487,0.4814814814814815,1.1301301301301299
안치홍,79608,2018-05-11,19,74,16,32,10,0,2,48,12,0,0,7,0,0,8,2,0,0,281,12.0,0.4324324324324325,0.0,0.0,2.0,6.0,3.0,0.0,3.0,0.0,2.0,3.0,11.0,8.0,0.5576923076923077,0.3220338983050847,0.8797262059973925
안치홍,79608,2018-06-04,14,52,6,14,0,0,5,29,15,1,0,3,2,0,4,2,0,2,193,6.0,0.2692307692307692,3.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,4.0,5.0,10.0,0.5645161290322581,0.4090909090909091,0.9736070381231672
안치홍,79608,2018-06-28,16,62,13,25,5,1,1,35,12,2,0,2,0,0,8,2,0,2,221,8.0,0.4032258064516129,3.0,0.0,2.0,0.0,2.0,3.0,3.0,0.0,3.0,0.0,11.0,5.0,0.5223880597014925,0.35135135135135137,0.8737394110528438
안치홍,79608,2018-07-22,16,67,16,20,6,0,3,35,16,0,0,4,2,0,8,0,0,1,254,9.0,0.29850746268656714,1.0,0.0,1.0,2.0,1.0,3.0,0.0,4.0,3.0,2.0,7.0,10.0,0.5,0.3636363636363637,0.8636363636363636
안치홍,79608,2018-09-08,19,77,12,27,7,0,3,43,14,0,0,8,1,0,7,1,0,1,319,13.0,0.35064935064935066,2.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,4.0,2.0,8.0,11.0,0.21428571428571427,0.25,0.4642857142857143
안치홍,79608,2019-03-23,16,62,9,19,2,0,0,21,3,0,0,9,0,1,8,0,0,0,234,1.0,0.3064516129032258,2.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,9.0,7.0,0.39130434782608703,0.37974683544303794,0.7710511832691249
안치홍,79608,2019-04-16,18,69,12,21,1,1,1,27,11,0,1,9,0,0,3,2,0,1,280,6.0,0.3043478260869565,1.0,0.0,0.0,3.0,6.0,0.0,3.0,3.0,3.0,0.0,6.0,13.0,0.4743589743589744,0.4117647058823529,0.8861236802413273
안치홍,79608,2019-05-10,19,78,9,28,6,0,1,37,14,2,1,7,0,0,9,1,0,0,284,8.0,0.35897435897435903,0.0,0.0,6.0,3.0,0.0,6.0,0.0,3.0,0.0,2.0,14.0,6.0,0.46875,0.4473684210526316,0.9161184210526316
안치홍,79608,2019-06-03,10,32,5,11,1,0,1,15,6,2,0,6,0,0,4,2,0,0,163,3.0,0.34375,1.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,3.0,2.0,7.0,6.0,0.375,0.3448275862068966,0.7198275862068966
안치홍,79608,2019-07-21,13,48,6,14,4,0,1,21,7,0,0,4,0,0,6,1,0,1,202,5.0,0.2916666666666667,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,3.0,7.0,6.0,0.3877551020408163,0.3207547169811321,0.7085098190219483
안치홍,79608,2020-05-05,19,73,8,19,6,0,1,28,9,6,1,8,1,0,8,2,0,1,332,6.0,0.2602739726027397,0.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,2.0,11.0,9.0,0.38028169014084506,0.3246753246753247,0.7049570148161697
안치홍,79608,2020-05-29,17,71,8,19,5,0,1,27,12,1,1,5,1,0,11,1,1,0,310,7.0,0.2676056338028169,3.0,3.0,6.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,6.0,13.0,0.4615384615384616,0.3428571428571429,0.8043956043956044
안치홍,79608,2020-06-22,16,65,6,20,4,0,2,30,5,3,1,3,1,1,9,1,2,1,258,9.0,0.3076923076923077,2.0,1.0,0.0,0.0,2.0,3.0,3.0,0.0,3.0,3.0,11.0,6.0,0.3877551020408163,0.3818181818181817,0.7695732838589981
안치홍,79608,2020-07-16,14,49,6,15,4,0,0,19,5,1,0,5,1,0,3,2,0,0,192,6.0,0.30612244897959184,1.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,3.0,3.0,11.0,0.26229508196721313,0.29411764705882354,0.5564127290260367
안치홍,79608,2020-08-09,17,61,8,13,3,0,0,16,4,3,0,6,1,1,8,2,0,0,249,5.0,0.21311475409836064,0.0,0.0,0.0,5.0,4.0,2.0,2.0,0.0,1.0,2.0,13.0,4.0,0.5454545454545454,0.4444444444444444,0.9898989898989898
안치홍,79608,2020-09-02,16,55,9,20,4,0,2,30,15,0,0,6,2,0,5,1,1,0,246,7.0,0.3636363636363637,4.0,1.0,2.0,2.0,0.0,0.0,4.0,0.0,2.0,2.0,9.0,8.0,0.25,0.1875,0.4375
안치홍,79608,2021-04-18,18,73,9,24,4,1,2,36,16,1,2,7,0,0,11,2,2,1,355,7.0,0.3287671232876712,3.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,4.0,1.0,10.0,9.0,0.4081632653061225,0.34545454545454546,0.7536178107606679
안치홍,79608,2021-05-12,13,49,6,14,4,1,0,20,10,1,1,5,0,0,6,3,0,1,212,3.0,0.2857142857142857,1.0,0.0,1.0,1.0,3.0,2.0,3.0,0.0,0.0,2.0,7.0,6.0,0.7142857142857143,0.5555555555555556,1.2698412698412698
안치홍,79608,2021-06-29,8,31,3,11,2,0,2,19,12,0,0,3,0,0,5,0,0,2,140,6.0,0.3548387096774194,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,9.0,0.21739130434782608,0.20833333333333331,0.4257246376811594
알몬테,51004,2021-04-18,19,77,6,24,3,0,3,36,14,0,0,7,0,0,17,3,0,1,310,7.0,0.3116883116883117,0.0,3.0,0.0,3.0,0.0,0.0,6.0,3.0,1.0,3.0,11.0,8.0,0.3965517241379311,0.3384615384615385,0.7350132625994695
알몬테,51004,2021-05-12,15,58,4,16,4,0,1,23,10,1,0,6,0,0,11,1,0,1,285,4.0,0.27586206896551724,2.0,3.0,3.0,0.0,2.0,3.0,0.0,3.0,2.0,2.0,7.0,10.0,0.3488372093023256,0.2916666666666667,0.6405038759689923
알테어,50923,2020-05-05,17,65,9,17,2,1,4,33,12,4,0,6,3,0,24,0,0,0,298,5.0,0.26153846153846155,2.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,11.0,9.0,0.6056338028169014,0.37974683544303794,0.9853806382599394
알테어,50923,2020-05-29,20,71,16,22,2,2,5,43,25,3,2,6,2,0,18,2,0,0,285,6.0,0.30985915492957744,0.0,2.0,2.0,3.0,3.0,6.0,0.0,0.0,3.0,3.0,12.0,8.0,0.7123287671232876,0.38461538461538464,1.0969441517386722
알테어,50923,2020-06-22,18,73,20,25,4,1,7,52,19,4,0,4,1,1,18,2,0,0,283,8.0,0.3424657534246575,2.0,3.0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,3.0,6.0,13.0,0.5365853658536586,0.26666666666666666,0.8032520325203252
알테어,50923,2020-07-16,11,41,7,9,2,1,3,22,8,2,0,2,1,0,19,1,0,1,188,4.0,0.2195121951219512,0.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,6.0,5.0,0.4745762711864407,0.39130434782608703,0.8658806190125277
알테어,50923,2020-08-09,17,59,12,18,4,0,2,28,12,1,1,8,1,0,18,1,0,1,276,4.0,0.3050847457627119,3.0,2.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,2.0,11.0,6.0,0.4473684210526316,0.3595505617977528,0.8069189828503844
알테어,50923,2020-09-02,21,76,11,21,2,1,3,34,14,4,0,9,2,1,21,1,0,2,347,4.0,0.27631578947368424,4.0,2.0,2.0,1.0,2.0,0.0,0.0,5.0,3.0,2.0,10.0,11.0,0.4324324324324325,0.2823529411764706,0.714785373608903
알테어,50923,2020-09-26,21,74,10,14,3,0,5,32,14,3,0,8,2,0,26,2,0,1,314,10.0,0.1891891891891892,3.0,3.0,0.0,3.0,0.0,2.0,0.0,3.0,4.0,3.0,13.0,8.0,0.7391304347826086,0.4074074074074074,1.1465378421900159
알테어,50923,2021-04-18,19,70,14,22,5,0,4,39,11,1,0,7,3,0,18,1,0,1,305,6.0,0.3142857142857143,0.0,0.0,3.0,3.0,3.0,2.0,0.0,0.0,3.0,2.0,9.0,10.0,0.4423076923076923,0.3606557377049181,0.8029634300126103
알테어,50923,2021-05-12,14,52,7,14,3,0,2,23,8,2,0,6,2,0,11,0,0,1,231,5.0,0.2692307692307692,3.0,2.0,0.0,3.0,2.0,3.0,0.0,3.0,2.0,0.0,7.0,11.0,0.42424242424242425,0.30666666666666664,0.730909090909091
알테어,50923,2021-06-05,17,66,10,15,1,0,4,28,10,2,0,6,2,1,27,1,0,1,304,3.0,0.2272727272727273,3.0,0.0,2.0,3.0,0.0,2.0,0.0,3.0,2.0,3.0,10.0,8.0,0.3636363636363637,0.2608695652173913,0.6245059288537549
양석환,64153,2018-03-24,15,55,8,15,0,0,3,24,10,0,1,2,0,0,10,2,0,0,227,9.0,0.2727272727272727,0.0,3.0,3.0,2.0,2.0,0.0,2.0,3.0,0.0,3.0,9.0,9.0,0.547945205479452,0.3076923076923077,0.8556375131717597
양석환,64153,2018-04-17,20,73,8,20,5,0,5,40,15,1,0,3,1,0,8,1,0,1,297,10.0,0.273972602739726,0.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,11.0,9.0,0.42857142857142855,0.2891566265060241,0.7177280550774526
양석환,64153,2018-05-11,20,77,9,22,5,0,2,33,12,0,0,2,0,0,13,1,0,4,305,11.0,0.2857142857142857,0.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,3.0,2.0,9.0,11.0,0.546875,0.35211267605633795,0.898987676056338
양석환,64153,2018-06-04,19,64,6,18,5,0,4,35,15,1,0,4,3,0,19,1,0,0,313,10.0,0.28125,0.0,3.0,1.0,0.0,0.0,6.0,3.0,3.0,3.0,0.0,10.0,9.0,0.3673469387755102,0.2352941176470588,0.602641056422569
양석환,64153,2018-06-28,13,49,3,10,2,0,2,18,11,0,0,1,1,0,11,2,0,0,197,8.0,0.20408163265306126,0.0,3.0,3.0,3.0,2.0,0.0,3.0,0.0,0.0,5.0,8.0,8.0,0.3888888888888889,0.2909090909090909,0.6797979797979798
양석환,64153,2018-07-22,14,54,6,15,3,0,1,21,2,0,0,1,0,0,4,0,1,0,221,6.0,0.2777777777777778,0.0,1.0,1.0,2.0,4.0,0.0,0.0,2.0,4.0,2.0,7.0,10.0,0.2692307692307692,0.15384615384615385,0.4230769230769231
양석환,64153,2018-09-08,20,72,9,18,6,0,3,33,10,0,0,8,1,0,12,1,0,0,353,12.0,0.25,0.0,2.0,2.0,2.0,4.0,4.0,0.0,2.0,2.0,2.0,12.0,8.0,0.6923076923076923,0.5,1.1923076923076923
양석환,64153,2020-08-28,18,60,4,14,2,0,3,25,8,0,0,4,1,0,14,0,1,0,275,2.0,0.2333333333333333,0.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0,11.0,7.0,0.32432432432432434,0.3076923076923077,0.6320166320166322
양석환,64153,2020-09-21,12,37,1,10,2,0,0,12,1,0,0,1,1,0,6,1,0,0,155,5.0,0.2702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,0.0,7.0,7.0,0.2857142857142857,0.38461538461538464,0.6703296703296704
양석환,64153,2021-04-18,19,76,11,19,3,0,3,31,14,0,2,9,0,0,20,2,0,2,357,8.0,0.25,3.0,3.0,3.0,4.0,0.0,0.0,3.0,3.0,0.0,3.0,9.0,10.0,0.6792452830188679,0.390625,1.0698702830188678
양석환,64153,2021-05-12,16,53,11,15,3,0,6,36,7,0,0,9,1,0,13,2,0,1,277,6.0,0.2830188679245283,0.0,0.0,0.0,2.0,0.0,2.0,2.0,3.0,3.0,3.0,8.0,9.0,0.525,0.3333333333333333,0.8583333333333334
양석환,64153,2021-06-05,20,80,11,24,3,0,5,42,13,0,0,4,0,0,19,1,0,0,310,10.0,0.3,3.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,3.0,2.0,10.0,10.0,0.3333333333333333,0.32142857142857145,0.6547619047619048
양성우,62797,2018-03-24,15,55,15,20,5,0,0,25,7,0,0,9,1,1,2,2,0,1,268,4.0,0.3636363636363637,0.0,3.0,0.0,2.0,0.0,0.0,3.0,2.0,3.0,3.0,11.0,7.0,0.32857142857142857,0.3580246913580247,0.6865961199294532
양성우,62797,2018-04-17,19,70,9,18,2,0,1,23,2,0,0,9,2,1,12,2,0,0,343,6.0,0.2571428571428571,3.0,2.0,2.0,6.0,3.0,0.0,0.0,3.0,2.0,0.0,6.0,13.0,0.09523809523809523,0.09523809523809523,0.19047619047619047
양의지,76232,2018-03-24,15,61,13,24,6,0,2,36,8,2,0,6,4,1,7,1,0,0,277,12.0,0.3934426229508197,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,5.0,0.0,9.0,9.0,0.6811594202898551,0.4666666666666667,1.1478260869565218
양의지,76232,2018-04-17,17,69,12,29,6,0,4,47,16,1,0,5,1,1,6,0,0,0,295,7.0,0.42028985507246375,3.0,6.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,8.0,12.0,0.7,0.4411764705882353,1.1411764705882352
양의지,76232,2018-05-11,17,60,16,23,4,0,5,42,12,0,0,6,1,1,6,1,0,1,237,11.0,0.38333333333333336,0.0,3.0,3.0,1.0,0.0,3.0,0.0,3.0,3.0,4.0,8.0,9.0,0.7413793103448276,0.4117647058823529,1.1531440162271809
양의지,76232,2018-06-04,17,58,11,19,4,1,6,43,13,0,0,8,1,2,3,4,0,1,229,11.0,0.3275862068965517,0.0,0.0,3.0,6.0,0.0,2.0,5.0,0.0,2.0,0.0,9.0,9.0,0.4528301886792453,0.4067796610169492,0.8596098496961945
양의지,76232,2018-06-28,14,53,8,19,2,0,1,24,10,0,0,4,1,0,3,5,0,1,198,3.0,0.3584905660377358,2.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0,8.0,8.0,0.5,0.390625,0.890625
양의지,76232,2018-07-22,16,54,10,17,4,0,2,27,7,3,0,7,1,0,5,0,0,2,237,8.0,0.3148148148148148,4.0,2.0,2.0,0.0,0.0,5.0,0.0,1.0,0.0,4.0,10.0,8.0,0.3333333333333333,0.2857142857142857,0.6190476190476191
양의지,76232,2018-09-08,13,45,11,14,3,0,1,20,6,0,0,6,2,1,5,1,0,1,195,9.0,0.3111111111111111,3.0,0.0,2.0,3.0,0.0,1.0,4.0,1.0,0.0,1.0,6.0,9.0,0.5714285714285714,0.4782608695652174,1.0496894409937891
양의지,76232,2019-03-23,15,53,13,21,6,0,5,42,17,1,0,8,2,0,9,3,0,1,242,13.0,0.3962264150943397,0.0,2.0,5.0,3.0,3.0,2.0,0.0,2.0,2.0,0.0,10.0,7.0,0.5454545454545454,0.475609756097561,1.0210643015521064
양의지,76232,2019-04-16,19,66,8,24,3,0,3,36,12,1,2,12,3,0,9,2,0,1,323,8.0,0.3636363636363637,3.0,3.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,3.0,8.0,11.0,0.6545454545454545,0.4603174603174603,1.1148629148629148
양의지,76232,2019-05-10,15,55,9,21,3,0,4,36,9,0,0,6,2,1,2,1,0,0,229,6.0,0.3818181818181817,5.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,6.0,12.0,5.0,0.3235294117647059,0.35526315789473684,0.6787925696594428
양의지,76232,2019-06-03,19,68,3,20,2,0,0,22,5,0,0,5,2,1,8,1,0,1,288,6.0,0.29411764705882354,0.0,3.0,0.0,3.0,3.0,1.0,0.0,0.0,3.0,3.0,7.0,12.0,0.56,0.4838709677419355,1.0438709677419356
양의지,76232,2019-08-14,19,68,14,23,5,0,3,37,10,0,0,7,1,1,6,1,0,2,272,14.0,0.3382352941176471,2.0,2.0,2.0,4.0,1.0,3.0,0.0,2.0,0.0,3.0,11.0,8.0,0.6304347826086957,0.41818181818181815,1.0486166007905138
양의지,76232,2019-09-07,12,46,9,15,5,0,3,29,9,2,0,6,2,0,4,3,0,1,208,8.0,0.32608695652173914,1.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,4.0,1.0,6.0,9.0,0.3333333333333333,0.3333333333333333,0.6666666666666666
양의지,76232,2020-05-05,14,55,11,18,6,0,3,33,16,1,0,7,3,0,6,1,0,1,231,5.0,0.3272727272727273,2.0,0.0,3.0,2.0,3.0,2.0,0.0,0.0,3.0,2.0,9.0,8.0,0.5185185185185185,0.3050847457627119,0.8236032642812303
양의지,76232,2020-05-29,14,54,10,14,5,0,3,28,14,0,0,3,1,0,3,3,0,1,211,2.0,0.25925925925925924,0.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,3.0,8.0,7.0,0.4716981132075472,0.3770491803278688,0.8487472935354158
양의지,76232,2020-06-22,13,53,8,16,3,0,2,25,9,0,0,6,1,1,8,1,0,1,218,7.0,0.3018867924528302,2.0,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,3.0,5.0,12.0,0.3673469387755102,0.3448275862068966,0.7121745249824067
양의지,76232,2020-07-16,12,49,4,12,0,0,2,18,12,1,0,4,4,0,7,2,0,1,208,8.0,0.24489795918367346,0.0,1.0,4.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,7.0,6.0,0.6875,0.4736842105263158,1.1611842105263157
양의지,76232,2020-08-09,19,64,16,25,4,0,5,44,18,2,0,8,3,1,4,2,1,1,275,10.0,0.390625,3.0,3.0,3.0,3.0,2.0,2.0,0.0,2.0,0.0,2.0,11.0,8.0,0.7317073170731707,0.4395604395604396,1.1712677566336105
양의지,76232,2020-09-02,21,82,15,31,3,1,8,60,28,1,2,7,2,3,9,1,0,0,325,19.0,0.3780487804878049,4.0,2.0,2.0,1.0,2.0,0.0,0.0,5.0,3.0,2.0,10.0,11.0,0.5,0.35365853658536583,0.8536585365853658
양의지,76232,2020-09-26,19,76,11,23,3,0,4,38,11,0,0,6,0,1,6,0,0,0,301,17.0,0.3026315789473684,4.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,4.0,2.0,11.0,9.0,1.1428571428571428,0.5,1.6428571428571428
